"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label"
"230","AR","Argentina",18625.4512647604,2000,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 2000)"
"231","AR","Argentina",18981.3346650058,1999,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1999)"
"232","AR","Argentina",19866.4146818584,1998,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1998)"
"233","AR","Argentina",19347.7114152798,1997,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1997)"
"234","AR","Argentina",18104.8574408859,1996,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1996)"
"235","AR","Argentina",17362.6729078357,1995,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1995)"
"236","AR","Argentina",18092.1777292028,1994,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1994)"
"237","AR","Argentina",17312.1821576621,1993,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1993)"
"238","AR","Argentina",16209.4650764483,1992,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1992)"
"239","AR","Argentina",15221.9264156786,1991,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1991)"
"240","AR","Argentina",14144.8862827775,1990,"ARG","Latin America & Caribbean","High income","IBRD","Others","(ARG, 1990)"
"241","AS","American Samoa",NA,2019,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2019)"
"242","AS","American Samoa",NA,2018,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2018)"
"243","AS","American Samoa",NA,2017,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2017)"
"244","AS","American Samoa",NA,2016,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2016)"
"245","AS","American Samoa",NA,2015,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2015)"
"246","AS","American Samoa",NA,2014,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2014)"
"247","AS","American Samoa",NA,2013,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2013)"
"248","AS","American Samoa",NA,2012,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2012)"
"249","AS","American Samoa",NA,2011,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2011)"
"250","AS","American Samoa",NA,2010,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2010)"
"251","AS","American Samoa",NA,2009,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2009)"
"252","AS","American Samoa",NA,2008,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2008)"
"253","AS","American Samoa",NA,2007,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2007)"
"254","AS","American Samoa",NA,2006,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2006)"
"255","AS","American Samoa",NA,2005,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2005)"
"256","AS","American Samoa",NA,2004,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2004)"
"257","AS","American Samoa",NA,2003,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2003)"
"258","AS","American Samoa",NA,2002,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2002)"
"259","AS","American Samoa",NA,2001,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2001)"
"260","AS","American Samoa",NA,2000,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 2000)"
"261","AS","American Samoa",NA,1999,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1999)"
"262","AS","American Samoa",NA,1998,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1998)"
"263","AS","American Samoa",NA,1997,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1997)"
"264","AS","American Samoa",NA,1996,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1996)"
"265","AS","American Samoa",NA,1995,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1995)"
"266","AS","American Samoa",NA,1994,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1994)"
"267","AS","American Samoa",NA,1993,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1993)"
"268","AS","American Samoa",NA,1992,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1992)"
"269","AS","American Samoa",NA,1991,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1991)"
"270","AS","American Samoa",NA,1990,"ASM","East Asia & Pacific","High income",NA,"Others","(ASM, 1990)"
"271","AT","Austria",56352.4445352665,2019,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2019)"
"272","AT","Austria",55687.1892771302,2018,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2018)"
"273","AT","Austria",54637.0012845153,2017,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2017)"
"274","AT","Austria",53688.2823908977,2016,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2016)"
"275","AT","Austria",53164.8014030839,2015,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2015)"
"276","AT","Austria",53224.167740644,2014,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2014)"
"277","AT","Austria",53289.3783085002,2013,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2013)"
"278","AT","Austria",53590.7183510812,2012,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2012)"
"279","AT","Austria",53471.7700900142,2011,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2011)"
"280","AT","Austria",52128.7010485929,2010,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2010)"
"281","AT","Austria",51311.5254303054,2009,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2009)"
"282","AT","Austria",53458.6047800438,2008,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2008)"
"283","AT","Austria",52854.3176042359,2007,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2007)"
"284","AT","Austria",51120.4495577785,2006,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2006)"
"285","AT","Austria",49658.7840399317,2005,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2005)"
"286","AT","Austria",48900.8803870311,2004,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2004)"
"287","AT","Austria",47895.2191217637,2003,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2003)"
"288","AT","Austria",47680.2068846392,2002,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2002)"
"289","AT","Austria",47136.8713255273,2001,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2001)"
"290","AT","Austria",46725.565286058,2000,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 2000)"
"291","AT","Austria",45308.5685088548,1999,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1999)"
"292","AT","Austria",43837.7910408527,1998,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1998)"
"293","AT","Austria",42368.5227241593,1997,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1997)"
"294","AT","Austria",41546.7382509716,1996,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1996)"
"295","AT","Austria",40647.8377672031,1995,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1995)"
"296","AT","Austria",39652.2054553728,1994,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1994)"
"297","AT","Austria",38871.3722420884,1993,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1993)"
"298","AT","Austria",38987.8500428783,1992,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1992)"
"299","AT","Austria",38610.971312619,1991,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1991)"
"300","AT","Austria",37700.8773623512,1990,"AUT","Europe & Central Asia","Low Income",NA,"Others","(AUT, 1990)"
"301","AU","Australia",49756.306706298,2019,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2019)"
"302","AU","Australia",49575.981131221,2018,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2018)"
"303","AU","Australia",48905.4171954152,2017,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2017)"
"304","AU","Australia",48585.890201519,2016,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2016)"
"305","AU","Australia",48020.2541377547,2015,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2015)"
"306","AU","Australia",47671.1110390381,2014,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2014)"
"307","AU","Australia",47192.0573890772,2013,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2013)"
"308","AU","Australia",46801.5722464225,2012,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2012)"
"309","AU","Australia",45830.119227372,2011,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2011)"
"310","AU","Australia",45354.4042289747,2010,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2010)"
"311","AU","Australia",45132.3077113629,2009,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2009)"
"312","AU","Australia",45196.7316956469,2008,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2008)"
"313","AU","Australia",44484.4194851763,2007,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2007)"
"314","AU","Australia",43106.0440441998,2006,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2006)"
"315","AU","Australia",42557.3690467716,2005,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2005)"
"316","AU","Australia",41783.9353399501,2004,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2004)"
"317","AU","Australia",40623.6635181384,2003,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2003)"
"318","AU","Australia",39935.6103540542,2002,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2002)"
"319","AU","Australia",38870.6746015073,2001,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2001)"
"320","AU","Australia",38652.0149904623,2000,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 2000)"
"321","AU","Australia",37635.3746355018,1999,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1999)"
"322","AU","Australia",36229.6825959012,1998,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1998)"
"323","AU","Australia",35007.088627114,1997,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1997)"
"324","AU","Australia",34050.3161177449,1996,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1996)"
"325","AU","Australia",33212.4434403894,1995,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1995)"
"326","AU","Australia",32374.1961859753,1994,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1994)"
"327","AU","Australia",31465.52406925,1993,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1993)"
"328","AU","Australia",30544.1259468377,1992,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1992)"
"329","AU","Australia",30789.9855544694,1991,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1991)"
"330","AU","Australia",31309.3099479992,1990,"AUS","East Asia & Pacific","Low Income",NA,"Others","(AUS, 1990)"
"331","AW","Aruba",NA,2019,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2019)"
"332","AW","Aruba",NA,2018,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2018)"
"333","AW","Aruba",38442.4138382323,2017,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2017)"
"334","AW","Aruba",37866.1738534243,2016,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2016)"
"335","AW","Aruba",37276.0804173621,2015,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2015)"
"336","AW","Aruba",35458.6083425146,2014,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2014)"
"337","AW","Aruba",35563.3109602658,2013,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2013)"
"338","AW","Aruba",34329.7742176796,2012,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2012)"
"339","AW","Aruba",34981.8954190133,2011,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2011)"
"340","AW","Aruba",33941.953877819,2010,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2010)"
"341","AW","Aruba",35314.9128829597,2009,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2009)"
"342","AW","Aruba",39504.4815067681,2008,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2008)"
"343","AW","Aruba",39593.4734609622,2007,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2007)"
"344","AW","Aruba",39042.9639448297,2006,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2006)"
"345","AW","Aruba",38947.1995751088,2005,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2005)"
"346","AW","Aruba",38984.2183832207,2004,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2004)"
"347","AW","Aruba",36766.5545129317,2003,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2003)"
"348","AW","Aruba",36822.875345117,2002,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2002)"
"349","AW","Aruba",38927.2343098463,2001,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2001)"
"350","AW","Aruba",41022.3215541135,2000,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 2000)"
"351","AW","Aruba",38910.4168183121,1999,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1999)"
"352","AW","Aruba",39195.5479669575,1998,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1998)"
"353","AW","Aruba",39251.2374254551,1997,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1997)"
"354","AW","Aruba",37659.3818001222,1996,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1996)"
"355","AW","Aruba",38550.6465738568,1995,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1995)"
"356","AW","Aruba",39369.3333518946,1994,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1994)"
"357","AW","Aruba",38490.0550396944,1993,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1993)"
"358","AW","Aruba",38112.9397144793,1992,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1992)"
"359","AW","Aruba",38008.0566852855,1991,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1991)"
"360","AW","Aruba",36605.5961430272,1990,"ABW","Latin America & Caribbean","Low Income",NA,"Others","(ABW, 1990)"
"361","AZ","Azerbaijan",14403.8504687949,2019,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2019)"
"362","AZ","Azerbaijan",14209.6494059309,2018,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2018)"
"363","AZ","Azerbaijan",14121.4069355591,2017,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2017)"
"364","AZ","Azerbaijan",14238.7841366188,2016,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2016)"
"365","AZ","Azerbaijan",14853.9105525729,2015,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2015)"
"366","AZ","Azerbaijan",14875.7816413327,2014,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2014)"
"367","AZ","Azerbaijan",14652.7042457179,2013,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2013)"
"368","AZ","Azerbaijan",14023.9807176578,2012,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2012)"
"369","AZ","Azerbaijan",13905.2457636452,2011,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2011)"
"370","AZ","Azerbaijan",14312.7561158751,2010,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2010)"
"371","AZ","Azerbaijan",13822.0911094279,2009,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2009)"
"372","AZ","Azerbaijan",12903.1519167445,2008,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2008)"
"373","AZ","Azerbaijan",11914.994832597,2007,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2007)"
"374","AZ","Azerbaijan",9605.09610840819,2006,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2006)"
"375","AZ","Azerbaijan",7222.03607503781,2005,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2005)"
"376","AZ","Azerbaijan",5701.90326352629,2004,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2004)"
"377","AZ","Azerbaijan",5264.84052596649,2003,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2003)"
"378","AZ","Azerbaijan",4813.50418477741,2002,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2002)"
"379","AZ","Azerbaijan",4431.28987324473,2001,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2001)"
"380","AZ","Azerbaijan",4063.47164104466,2000,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 2000)"
"381","AZ","Azerbaijan",3687.6610145928,1999,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1999)"
"382","AZ","Azerbaijan",3463.84200968233,1998,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1998)"
"383","AZ","Azerbaijan",3178.97739607155,1997,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1997)"
"384","AZ","Azerbaijan",3033.830388279,1996,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1996)"
"385","AZ","Azerbaijan",3025.29387687973,1995,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1995)"
"386","AZ","Azerbaijan",3469.77031647845,1994,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1994)"
"387","AZ","Azerbaijan",4379.81407803336,1993,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1993)"
"388","AZ","Azerbaijan",5782.65027681675,1992,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1992)"
"389","AZ","Azerbaijan",7585.17951719775,1991,"AZE","Europe & Central Asia","High income","IBRD","Others","(AZE, 1991)"
